TREE_ID,NODE_ID,CK_EXIT_FUNC,MP_CONST,PARENT_ID,_tree_id,NODE_TYPE,TREE_TYPE,MP_SC_FLD,TECH_NAME,MP_SC_TAB,MP_EXIT_FUNC
/CGI_XML_CT_UNESCO            ,N_3284361780,,                                                                                                                                    ,N_3498213760,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Cd                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3299401480,,                                                                                                                                    ,N_3816618790,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-CtrlSum                                          ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3309158080,,                                                                                                                                    ,N_2795997530,/CGI_XML_CT_UNESCO,ELEM,PAYM,TELFX                         ,FaxNb                                             ,FPAYH                         ,                              
/CGI_XML_CT_UNESCO            ,N_3311210560,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,ChrgBr                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3320603430,,                                                                                                                                    ,N_8311560080,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,CtrySubDvsn                                       ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3346275370,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,ChqInstr                                          ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3364959910,,                                                                                                                                    ,N_5720024450,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Nm                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3365164420,,                                                                                                                                    ,N_4360444640,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Strd                                              ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3374661640,,                                                                                                                                    ,N_0691968180,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Prtry                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3400532900,,                                                                                                                                    ,N_2664646900,/CGI_XML_CT_UNESCO,XMAT,PAYM,WAERS                         ,Ccy                                               ,FPAYHX                        ,                              
/CGI_XML_CT_UNESCO            ,N_3425783580,,                                                                                                                                    ,N_8190227710,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,RegnId                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3429280040,,                                                                                                                                    ,N_2795997530,/CGI_XML_CT_UNESCO,ELEM,PAYM,SALUT                         ,NmPrfx                                            ,FPAYH                         ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3463355640,,                                                                                                                                    ,N_3738885180,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,CtryOfRes                                         ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3466207710,,                                                                                                                                    ,N_1160789980,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,StrtNm                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3472320390,,                                                                                                                                    ,N_2114725670,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Prtry                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3498213760,,                                                                                                                                    ,N_0653427090,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,CtgyPurp                                          ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3541914060,,                                                                                                                                    ,N_1591612430,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,ClrSysMmbId                                       ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3551258420,,                                                                                                                                    ,N_3861362410,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Yr                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3559826030,,                                                                                                                                    ,N_4653624170,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Nm                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3581298660,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-UltmtDbtr                                        ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3583105820,,                                                                                                                                    ,N_8824498030,/CGI_XML_CT_UNESCO,ELEM,PAYM,REF01                         ,CtrySubDvsn                                       ,FPAYP                         ,                              
/CGI_XML_CT_UNESCO            ,N_3587178480,,                                                                                                                                    ,N_5206513830,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Id                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3595021980,,                                                                                                                                    ,N_6201892920,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Id                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3599361390,,                                                                                                                                    ,N_4634017880,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,BldgNb                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3618407930,,                                                                                                                                    ,N_8573923400,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Prtry                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3623373620,,                                                                                                                                    ,N_2895255990,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Titl                                              ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3663938640,,                                                                                                                                    ,N_8022520680,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Id                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3663990150,,                                                                                                                                    ,N_7025030710,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,BrnchId                                           ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3684693280,,                                                                                                                                    ,N_1591612430,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-ClrSysMmbId                                      ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3697641060,,                                                                                                                                    ,N_3043492130,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,CtgyPurp                                          ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3708631190,,                                                                                                                                    ,N_8675857150,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Amt                                               ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3708800720,,                                                                                                                                    ,N_2170156590,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Prtry                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3709300380,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,InstrForCdtrAgt                                   ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3725687090,,                                                                                                                                    ,N_0978274660,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-Nm                                               ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3728484300,,                                                                                                                                    ,N_9113525360,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,SchmeNm                                           ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3738009360,,                                                                                                                                    ,N_5166812020,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,SubDept                                           ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3738885180,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Cdtr                                              ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3754065010,,                                                                                                                                    ,N_6931641140,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Issr                                              ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3780425460,,                                                                                                                                    ,N_4981086760,/CGI_XML_CT_UNESCO,ELEM,PAYM,BLAND                         ,CtryOfRes                                         ,FPAYP                         ,                              
/CGI_XML_CT_UNESCO            ,N_3796955960,,                                                                                                                                    ,N_4357792560,/CGI_XML_CT_UNESCO,ELEM,PAYM,REF07                         ,Cd                                                ,FPAYHX                        ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3803888090,,                                                                                                                                    ,N_6263856470,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Nm                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3813831110,,                                                                                                                                    ,N_8824498030,/CGI_XML_CT_UNESCO,ELEM,PAYM,BSTRAS                        ,AdrLine                                           ,FPAYP                         ,                              
/CGI_XML_CT_UNESCO            ,N_3814726690,,                                                                                                                                    ,N_7978288280,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,AdrLine2                                          ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3816618790,,                                                                                                                                    ,N_9874109890,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,PmtInf                                            ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3820758340,,                                                                                                                                    ,N_3887555070,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Prtry                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3829201640,,                                                                                                                                    ,N_3842760480,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,AnyBIC                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3829478300,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,RltdRmtInf                                        ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3839776710,,                                                                                                                                    ,N_5481550650,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,OrgId                                             ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3842760480,,                                                                                                                                    ,N_2405519130,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,OrgId                                             ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3861362410,,                                                                                                                                    ,N_8675857150,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Prd                                               ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3868713570,,                                                                                                                                    ,N_8630803100,/CGI_XML_CT_UNESCO,ELEM,PAYM,WAERS                         ,TtlAmt                                            ,FPAYHX                        ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3870371530,,                                                                                                                                    ,N_8218320160,/CGI_XML_CT_UNESCO,ATOM,PAYM,SCHEMALOCATION                ,Para                                              ,FPM_CGI                       ,                              
/CGI_XML_CT_UNESCO            ,N_3880664910,,                                                                                                                                    ,N_4641247600,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Cd                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3887555070,,                                                                                                                                    ,N_0653427090,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,SvcLvl                                            ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_3889335640,,                                                                                                                                    ,N_5392001640,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Nm                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3920401360,,                                                                                                                                    ,N_4409502400,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,IBAN                                              ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3920813800,,                                                                                                                                    ,N_3842760480,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-OthrA                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_3975805550,,                                                                                                                                    ,N_2795997530,/CGI_XML_CT_UNESCO,ELEM,PAYM,NAMP1                         ,Nm                                                ,FPAYH                         ,                              
/CGI_XML_CT_UNESCO            ,N_4000396130,,                                                                                                                                    ,N_3816618790,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-ChrgsAcct                                        ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4003174060,,                                                                                                                                    ,N_5064979580,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,AdmstnZn                                          ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4008221280,,                                                                                                                                    ,N_0693479130,/CGI_XML_CT_UNESCO,ELEM,PAYM,ZBORT                         ,AdrLine                                           ,FPAYH                         ,                              
/CGI_XML_CT_UNESCO            ,N_4025073060,,                                                                                                                                    ,N_8311560080,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,BldgNb                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4036970840,,                                                                                                                                    ,N_4634017880,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-PstlAdr_More_Nodes_UltmtCdtr                     ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4049428870,,                                                                                                                                    ,N_3842760480,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Othr                                              ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4082185680,,                                                                                                                                    ,N_5064979580,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Dbtr                                              ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4085486390,,                                                                                                                                    ,N_2652175830,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Nm                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4090082790,,                                                                                                                                    ,N_5207120400,/CGI_XML_CT_UNESCO,ELEM,PAYM,UBWAE                         ,Ccy                                               ,FPAYHX                        ,                              
/CGI_XML_CT_UNESCO            ,N_4096553850,,                                                                                                                                    ,N_9413293970,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Id                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4134359650,,                                                                                                                                    ,N_1935991060,/CGI_XML_CT_UNESCO,XMAT,PAYM,                              ,Ccy                                               ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4163092720,,                                                                                                                                    ,N_5392001640,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Tp                                                ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4200790340,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-IntrmyAgt1Acct                                   ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4220290120,,                                                                                                                                    ,N_2329002840,/CGI_XML_CT_UNESCO,ELEM,PAYM,UBKON                         ,Cd                                                ,FPAYHX                        ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4255875310,,                                                                                                                                    ,N_2760349120,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-Tp                                               ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4259075460,,                                                                                                                                    ,N_3346275370,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,DlvryMtd                                          ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4322007760,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-Purp                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4328841910,,                                                                                                                                    ,N_7469163780,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,FwdgAgt                                           ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4344465660,,http://www.w3.org/2001/XMLSchema-instance                                                                                           ,N_5752579380,/CGI_XML_CT_UNESCO,ATOM,PAYM,                              ,ISO                                               ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4355972490,,                                                                                                                                    ,N_9053867800,/CGI_XML_CT_UNESCO,XMAT,PAYM,WAERS                         ,Ccy                                               ,FPAYHX                        ,                              
/CGI_XML_CT_UNESCO            ,N_4357792560,,                                                                                                                                    ,N_3541914060,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,ClrSysId                                          ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4360444640,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,RmtInf                                            ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4409502400,,                                                                                                                                    ,N_5207120400,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Id                                                ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4451446130,,                                                                                                                                    ,N_0547606300,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Id                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4527289930,,                                                                                                                                    ,N_0659954610,/CGI_XML_CT_UNESCO,ELEM,PAYM,DTGIS                         ,Ccy                                               ,FPAYHX                        ,                              
/CGI_XML_CT_UNESCO            ,N_4552163620,,                                                                                                                                    ,N_4360444640,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-Strd                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4582813190,,                                                                                                                                    ,N_3842760480,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-Othr3                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4587655900,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-RltdRmtInf                                       ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4592179550,,                                                                                                                                    ,N_0330017550,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,DbtCdtRptgInd                                     ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4616835930,,                                                                                                                                    ,N_8337240420,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Prtry                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4625526530,,                                                                                                                                    ,N_3346275370,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-ChqNb                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4634017880,,                                                                                                                                    ,N_0377008530,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,PstlAdr                                           ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4641247600,,                                                                                                                                    ,N_6620186670,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,SchmeNm                                           ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4647535410,,                                                                                                                                    ,N_4981086760,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-CtryOfRes                                        ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4649341260,,                                                                                                                                    ,N_6294588020,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Amt                                               ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4653624170,,                                                                                                                                    ,N_5163414480,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Invcr                                             ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4664202220,,                                                                                                                                    ,N_2760349120,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Tp                                                ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4689323380,,                                                                                                                                    ,N_3842760480,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Othr                                              ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4733628880,,                                                                                                                                    ,N_1235564610,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-DuePyblAmt                                       ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4764391820,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-InstrForDbtrAgt                                  ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4775797650,,                                                                                                                                    ,N_6582554760,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-PrvtId                                           ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4795854920,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,IntrmyAgt1                                        ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4828117130,,-                                                                                                                                   ,N_2689587420,/CGI_XML_CT_UNESCO,ATOM,PAYM,                              ,-                                                 ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_4860828040,,                                                                                                                                    ,N_0377008530,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,CtryOfRes                                         ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4887317080,,                                                                                                                                    ,N_2851824500,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,AnyBIC                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4897568180,,                                                                                                                                    ,N_5163414480,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-RfrdDocAmt                                       ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4912042680,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,PmtRef                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4915621020,,                                                                                                                                    ,N_3816618790,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,ReqdExctnDt                                       ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4920858270,,                                                                                                                                    ,N_7978288280,/CGI_XML_CT_UNESCO,ELEM,PAYM,UBORT                         ,AdrLine                                           ,FPAYHX                        ,                              
/CGI_XML_CT_UNESCO            ,N_4930059160,,                                                                                                                                    ,N_4360444640,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-StrdLv3CZ3                                       ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4932617300,,                                                                                                                                    ,N_3816618790,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,PmtMtd                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4940743290,,                                                                                                                                    ,N_3697641060,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Cd                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4972853960,,                                                                                                                                    ,N_8251018140,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Cd                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_4981086760,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,UltmtDbtr                                         ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_5001810570,,                                                                                                                                    ,N_1138692080,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,SchmeNm                                           ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_5023885600,,                                                                                                                                    ,N_5443906990,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,-Prtry                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_5029480180,,                                                                                                                                    ,N_2089048150,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Tp                                                ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_5035180610,,                                                                                                                                    ,N_5001810570,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Prtry                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_5064979580,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Tax                                               ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_5065399950,,                                                                                                                                    ,N_0287089780,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,AddtlInf                                          ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_5099563850,,                                                                                                                                    ,N_7469163780,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Authstn                                           ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_5111903750,,                                                                                                                                    ,N_6294588020,/CGI_XML_CT_UNESCO,TECH,PAYM,                              ,Cd2                                               ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_5115302920,,                                                                                                                                    ,N_1138692080,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Id                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_5146436490,,                                                                                                                                    ,N_5166812020,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,PstCd                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO            ,N_5163414480,,                                                                                                                                    ,N_4360444640,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Strd                                              ,                              ,                              
/CGI_XML_CT_UNESCO            ,N_5166812020,,                                                                                                                                    ,N_5720024450,/CGI_XML_CT_UNESCO,ELEM,PAYM,                              ,Adr                                               ,                              ,                              
