TREE_ID,MP_CONST,NODE_TYPE,MP_SC_FLD,NODE_ID,TECH_NAME,_tree_id,PARENT_ID,TREE_TYPE,MP_SC_TAB
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_2944315310,RegnId                                            ,/CGI_XML_CT_UNESCO,N_4082185680,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_2948106120,Prtry                                             ,/CGI_XML_CT_UNESCO,N_4259075460,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_2957490810,-RfrdDocInf                                       ,/CGI_XML_CT_UNESCO,N_5163414480,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ATOM,                              ,N_2958009600,EXIT                                              ,/CGI_XML_CT_UNESCO,N_0631440390,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_2959044440,Strd_Ref_CZ2                                      ,/CGI_XML_CT_UNESCO,N_7014947170,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_2962395400,Othr                                              ,/CGI_XML_CT_UNESCO,N_5957500630,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3018958880,CtrlSum                                           ,/CGI_XML_CT_UNESCO,N_3816618790,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3043492130,PmtTpInf                                          ,/CGI_XML_CT_UNESCO,N_3816618790,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,ZBSTR                         ,N_3049746840,AdrLine                                           ,/CGI_XML_CT_UNESCO,N_0693479130,PAYM,FPAYH                         
/CGI_XML_CT_UNESCO            ,,ELEM,NAME1                         ,N_3051286520,Nm                                                ,/CGI_XML_CT_UNESCO,N_0377008530,PAYM,FPAYP                         
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3077368890,CdtrRefInf                                        ,/CGI_XML_CT_UNESCO,N_7911220900,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3087852160,Prtry                                             ,/CGI_XML_CT_UNESCO,N_6776022470,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3152274970,Ccy                                               ,/CGI_XML_CT_UNESCO,N_0132006970,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_3168899140,-Othr                                             ,/CGI_XML_CT_UNESCO,N_7102157750,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_3201795660,-Othr8                                            ,/CGI_XML_CT_UNESCO,N_3842760480,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3227684200,Dept                                              ,/CGI_XML_CT_UNESCO,N_8824498030,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3231994500,DbtrSts                                           ,/CGI_XML_CT_UNESCO,N_7407754150,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3242398790,Tp                                                ,/CGI_XML_CT_UNESCO,N_3861362410,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3259090940,OrgId                                             ,/CGI_XML_CT_UNESCO,N_7902605600,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3263383210,CdtrAgtAcct                                       ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_3269530390,-CdtNoteAmt                                       ,/CGI_XML_CT_UNESCO,N_1235564610,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3284361780,Cd                                                ,/CGI_XML_CT_UNESCO,N_3498213760,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_3299401480,-CtrlSum                                          ,/CGI_XML_CT_UNESCO,N_3816618790,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,TELFX                         ,N_3309158080,FaxNb                                             ,/CGI_XML_CT_UNESCO,N_2795997530,PAYM,FPAYH                         
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3311210560,ChrgBr                                            ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3320603430,CtrySubDvsn                                       ,/CGI_XML_CT_UNESCO,N_8311560080,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3346275370,ChqInstr                                          ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3364959910,Nm                                                ,/CGI_XML_CT_UNESCO,N_5720024450,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3365164420,Strd                                              ,/CGI_XML_CT_UNESCO,N_4360444640,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3374661640,Prtry                                             ,/CGI_XML_CT_UNESCO,N_0691968180,PAYM,                              
/CGI_XML_CT_UNESCO            ,,XMAT,WAERS                         ,N_3400532900,Ccy                                               ,/CGI_XML_CT_UNESCO,N_2664646900,PAYM,FPAYHX                        
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3425783580,RegnId                                            ,/CGI_XML_CT_UNESCO,N_8190227710,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,SALUT                         ,N_3429280040,NmPrfx                                            ,/CGI_XML_CT_UNESCO,N_2795997530,PAYM,FPAYH                         
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3463355640,CtryOfRes                                         ,/CGI_XML_CT_UNESCO,N_3738885180,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3466207710,StrtNm                                            ,/CGI_XML_CT_UNESCO,N_1160789980,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3472320390,Prtry                                             ,/CGI_XML_CT_UNESCO,N_2114725670,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3498213760,CtgyPurp                                          ,/CGI_XML_CT_UNESCO,N_0653427090,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3541914060,ClrSysMmbId                                       ,/CGI_XML_CT_UNESCO,N_1591612430,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3551258420,Yr                                                ,/CGI_XML_CT_UNESCO,N_3861362410,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3559826030,Nm                                                ,/CGI_XML_CT_UNESCO,N_4653624170,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_3581298660,-UltmtDbtr                                        ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,REF01                         ,N_3583105820,CtrySubDvsn                                       ,/CGI_XML_CT_UNESCO,N_8824498030,PAYM,FPAYP                         
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3587178480,Id                                                ,/CGI_XML_CT_UNESCO,N_5206513830,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3595021980,Id                                                ,/CGI_XML_CT_UNESCO,N_6201892920,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3599361390,BldgNb                                            ,/CGI_XML_CT_UNESCO,N_4634017880,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3618407930,Prtry                                             ,/CGI_XML_CT_UNESCO,N_8573923400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3623373620,Titl                                              ,/CGI_XML_CT_UNESCO,N_2895255990,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3663938640,Id                                                ,/CGI_XML_CT_UNESCO,N_8022520680,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3663990150,BrnchId                                           ,/CGI_XML_CT_UNESCO,N_7025030710,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_3684693280,-ClrSysMmbId                                      ,/CGI_XML_CT_UNESCO,N_1591612430,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3697641060,CtgyPurp                                          ,/CGI_XML_CT_UNESCO,N_3043492130,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3708631190,Amt                                               ,/CGI_XML_CT_UNESCO,N_8675857150,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3708800720,Prtry                                             ,/CGI_XML_CT_UNESCO,N_2170156590,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3709300380,InstrForCdtrAgt                                   ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_3725687090,-Nm                                               ,/CGI_XML_CT_UNESCO,N_0978274660,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3728484300,SchmeNm                                           ,/CGI_XML_CT_UNESCO,N_9113525360,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3738009360,SubDept                                           ,/CGI_XML_CT_UNESCO,N_5166812020,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3738885180,Cdtr                                              ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3754065010,Issr                                              ,/CGI_XML_CT_UNESCO,N_6931641140,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,BLAND                         ,N_3780425460,CtryOfRes                                         ,/CGI_XML_CT_UNESCO,N_4981086760,PAYM,FPAYP                         
/CGI_XML_CT_UNESCO            ,,ELEM,REF07                         ,N_3796955960,Cd                                                ,/CGI_XML_CT_UNESCO,N_4357792560,PAYM,FPAYHX                        
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3803888090,Nm                                                ,/CGI_XML_CT_UNESCO,N_6263856470,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,BSTRAS                        ,N_3813831110,AdrLine                                           ,/CGI_XML_CT_UNESCO,N_8824498030,PAYM,FPAYP                         
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_3814726690,AdrLine2                                          ,/CGI_XML_CT_UNESCO,N_7978288280,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3816618790,PmtInf                                            ,/CGI_XML_CT_UNESCO,N_9874109890,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3820758340,Prtry                                             ,/CGI_XML_CT_UNESCO,N_3887555070,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3829201640,AnyBIC                                            ,/CGI_XML_CT_UNESCO,N_3842760480,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3829478300,RltdRmtInf                                        ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3839776710,OrgId                                             ,/CGI_XML_CT_UNESCO,N_5481550650,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3842760480,OrgId                                             ,/CGI_XML_CT_UNESCO,N_2405519130,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3861362410,Prd                                               ,/CGI_XML_CT_UNESCO,N_8675857150,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,WAERS                         ,N_3868713570,TtlAmt                                            ,/CGI_XML_CT_UNESCO,N_8630803100,PAYM,FPAYHX                        
/CGI_XML_CT_UNESCO            ,,ATOM,SCHEMALOCATION                ,N_3870371530,Para                                              ,/CGI_XML_CT_UNESCO,N_8218320160,PAYM,FPM_CGI                       
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3880664910,Cd                                                ,/CGI_XML_CT_UNESCO,N_4641247600,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3887555070,SvcLvl                                            ,/CGI_XML_CT_UNESCO,N_0653427090,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3889335640,Nm                                                ,/CGI_XML_CT_UNESCO,N_5392001640,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_3920401360,IBAN                                              ,/CGI_XML_CT_UNESCO,N_4409502400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_3920813800,-OthrA                                            ,/CGI_XML_CT_UNESCO,N_3842760480,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,NAMP1                         ,N_3975805550,Nm                                                ,/CGI_XML_CT_UNESCO,N_2795997530,PAYM,FPAYH                         
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4000396130,-ChrgsAcct                                        ,/CGI_XML_CT_UNESCO,N_3816618790,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4003174060,AdmstnZn                                          ,/CGI_XML_CT_UNESCO,N_5064979580,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,ZBORT                         ,N_4008221280,AdrLine                                           ,/CGI_XML_CT_UNESCO,N_0693479130,PAYM,FPAYH                         
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4025073060,BldgNb                                            ,/CGI_XML_CT_UNESCO,N_8311560080,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4036970840,-PstlAdr_More_Nodes_UltmtCdtr                     ,/CGI_XML_CT_UNESCO,N_4634017880,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4049428870,Othr                                              ,/CGI_XML_CT_UNESCO,N_3842760480,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4082185680,Dbtr                                              ,/CGI_XML_CT_UNESCO,N_5064979580,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4085486390,Nm                                                ,/CGI_XML_CT_UNESCO,N_2652175830,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,UBWAE                         ,N_4090082790,Ccy                                               ,/CGI_XML_CT_UNESCO,N_5207120400,PAYM,FPAYHX                        
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4096553850,Id                                                ,/CGI_XML_CT_UNESCO,N_9413293970,PAYM,                              
/CGI_XML_CT_UNESCO            ,,XMAT,                              ,N_4134359650,Ccy                                               ,/CGI_XML_CT_UNESCO,N_1935991060,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4163092720,Tp                                                ,/CGI_XML_CT_UNESCO,N_5392001640,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4200790340,-IntrmyAgt1Acct                                   ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,UBKON                         ,N_4220290120,Cd                                                ,/CGI_XML_CT_UNESCO,N_2329002840,PAYM,FPAYHX                        
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4255875310,-Tp                                               ,/CGI_XML_CT_UNESCO,N_2760349120,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4259075460,DlvryMtd                                          ,/CGI_XML_CT_UNESCO,N_3346275370,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4322007760,-Purp                                             ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4328841910,FwdgAgt                                           ,/CGI_XML_CT_UNESCO,N_7469163780,PAYM,                              
/CGI_XML_CT_UNESCO            ,http://www.w3.org/2001/XMLSchema-instance,ATOM,                              ,N_4344465660,ISO                                               ,/CGI_XML_CT_UNESCO,N_5752579380,PAYM,                              
/CGI_XML_CT_UNESCO            ,,XMAT,WAERS                         ,N_4355972490,Ccy                                               ,/CGI_XML_CT_UNESCO,N_9053867800,PAYM,FPAYHX                        
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4357792560,ClrSysId                                          ,/CGI_XML_CT_UNESCO,N_3541914060,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4360444640,RmtInf                                            ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4409502400,Id                                                ,/CGI_XML_CT_UNESCO,N_5207120400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4451446130,Id                                                ,/CGI_XML_CT_UNESCO,N_0547606300,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,DTGIS                         ,N_4527289930,Ccy                                               ,/CGI_XML_CT_UNESCO,N_0659954610,PAYM,FPAYHX                        
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4552163620,-Strd                                             ,/CGI_XML_CT_UNESCO,N_4360444640,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4582813190,-Othr3                                            ,/CGI_XML_CT_UNESCO,N_3842760480,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4587655900,-RltdRmtInf                                       ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4592179550,DbtCdtRptgInd                                     ,/CGI_XML_CT_UNESCO,N_0330017550,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4616835930,Prtry                                             ,/CGI_XML_CT_UNESCO,N_8337240420,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4625526530,-ChqNb                                            ,/CGI_XML_CT_UNESCO,N_3346275370,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4634017880,PstlAdr                                           ,/CGI_XML_CT_UNESCO,N_0377008530,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4641247600,SchmeNm                                           ,/CGI_XML_CT_UNESCO,N_6620186670,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4647535410,-CtryOfRes                                        ,/CGI_XML_CT_UNESCO,N_4981086760,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4649341260,Amt                                               ,/CGI_XML_CT_UNESCO,N_6294588020,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4653624170,Invcr                                             ,/CGI_XML_CT_UNESCO,N_5163414480,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4664202220,Tp                                                ,/CGI_XML_CT_UNESCO,N_2760349120,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4689323380,Othr                                              ,/CGI_XML_CT_UNESCO,N_3842760480,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4733628880,-DuePyblAmt                                       ,/CGI_XML_CT_UNESCO,N_1235564610,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4764391820,-InstrForDbtrAgt                                  ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4775797650,-PrvtId                                           ,/CGI_XML_CT_UNESCO,N_6582554760,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4795854920,IntrmyAgt1                                        ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,-,ATOM,                              ,N_4828117130,-                                                 ,/CGI_XML_CT_UNESCO,N_2689587420,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4860828040,CtryOfRes                                         ,/CGI_XML_CT_UNESCO,N_0377008530,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4887317080,AnyBIC                                            ,/CGI_XML_CT_UNESCO,N_2851824500,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4897568180,-RfrdDocAmt                                       ,/CGI_XML_CT_UNESCO,N_5163414480,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4912042680,PmtRef                                            ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4915621020,ReqdExctnDt                                       ,/CGI_XML_CT_UNESCO,N_3816618790,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,UBORT                         ,N_4920858270,AdrLine                                           ,/CGI_XML_CT_UNESCO,N_7978288280,PAYM,FPAYHX                        
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_4930059160,-StrdLv3CZ3                                       ,/CGI_XML_CT_UNESCO,N_4360444640,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4932617300,PmtMtd                                            ,/CGI_XML_CT_UNESCO,N_3816618790,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4940743290,Cd                                                ,/CGI_XML_CT_UNESCO,N_3697641060,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4972853960,Cd                                                ,/CGI_XML_CT_UNESCO,N_8251018140,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_4981086760,UltmtDbtr                                         ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5001810570,SchmeNm                                           ,/CGI_XML_CT_UNESCO,N_1138692080,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_5023885600,-Prtry                                            ,/CGI_XML_CT_UNESCO,N_5443906990,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5029480180,Tp                                                ,/CGI_XML_CT_UNESCO,N_2089048150,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5035180610,Prtry                                             ,/CGI_XML_CT_UNESCO,N_5001810570,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5064979580,Tax                                               ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5065399950,AddtlInf                                          ,/CGI_XML_CT_UNESCO,N_0287089780,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5099563850,Authstn                                           ,/CGI_XML_CT_UNESCO,N_7469163780,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_5111903750,Cd2                                               ,/CGI_XML_CT_UNESCO,N_6294588020,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5115302920,Id                                                ,/CGI_XML_CT_UNESCO,N_1138692080,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5146436490,PstCd                                             ,/CGI_XML_CT_UNESCO,N_5166812020,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5163414480,Strd                                              ,/CGI_XML_CT_UNESCO,N_4360444640,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5166812020,Adr                                               ,/CGI_XML_CT_UNESCO,N_5720024450,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5178421490,TaxId                                             ,/CGI_XML_CT_UNESCO,N_4082185680,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_5181352440,-UltmtDbtr                                        ,/CGI_XML_CT_UNESCO,N_3816618790,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5182904290,Id                                                ,/CGI_XML_CT_UNESCO,N_6620186670,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5206513830,Othr                                              ,/CGI_XML_CT_UNESCO,N_3842760480,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5207120400,DbtrAcct                                          ,/CGI_XML_CT_UNESCO,N_3816618790,PAYM,                              
/CGI_XML_CT_UNESCO            ,,XMAT,WAERS                         ,N_5232254790,Ccy                                               ,/CGI_XML_CT_UNESCO,N_1429031250,PAYM,FPAYHX                        
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5238599170,CtryOfBirth                                       ,/CGI_XML_CT_UNESCO,N_5749715530,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5240096370,MmbId                                             ,/CGI_XML_CT_UNESCO,N_9195885710,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5279772970,ChrgBr                                            ,/CGI_XML_CT_UNESCO,N_3816618790,PAYM,                              
/CGI_XML_CT_UNESCO            ,,XMAT,                              ,N_5315988160,Ccy                                               ,/CGI_XML_CT_UNESCO,N_4649341260,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5329115110,Issr                                              ,/CGI_XML_CT_UNESCO,N_1138692080,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5343261530,Prtry                                             ,/CGI_XML_CT_UNESCO,N_5721093950,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5356694340,Cd                                                ,/CGI_XML_CT_UNESCO,N_2371218210,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5364747860,TaxTp                                             ,/CGI_XML_CT_UNESCO,N_4082185680,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5383824460,PmtId                                             ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5389181150,FinInstnId                                        ,/CGI_XML_CT_UNESCO,N_4328841910,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5392001640,CdtrAcct                                          ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5409072530,Prtry                                             ,/CGI_XML_CT_UNESCO,N_9044983380,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5443906990,Purp                                              ,/CGI_XML_CT_UNESCO,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5444661140,AnyBIC                                            ,/CGI_XML_CT_UNESCO,N_6406447170,PAYM,                              
/CGI_XML_CT_UNESCO            ,,XMAT,WAERS                         ,N_5451958180,Ccy                                               ,/CGI_XML_CT_UNESCO,N_2555466520,PAYM,FPAYH                         
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_5471809290,-AddtlRmtInf                                      ,/CGI_XML_CT_UNESCO,N_5163414480,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5473031100,CdOrPrtry                                         ,/CGI_XML_CT_UNESCO,N_4664202220,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5481550650,Id                                                ,/CGI_XML_CT_UNESCO,N_0200425770,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5483073050,Dept                                              ,/CGI_XML_CT_UNESCO,N_8311560080,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5498165460,Othr                                              ,/CGI_XML_CT_UNESCO,N_3842760480,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5537717440,Cd                                                ,/CGI_XML_CT_UNESCO,N_6776022470,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5567336960,FrDt                                              ,/CGI_XML_CT_UNESCO,N_0831273940,PAYM,                              
/CGI_XML_CT_UNESCO            ,,ELEM,                              ,N_5581150580,Strd                                              ,/CGI_XML_CT_UNESCO,N_4360444640,PAYM,                              
/CGI_XML_CT_UNESCO            ,,TECH,                              ,N_5590447100,-Othr1                                            ,/CGI_XML_CT_UNESCO,N_3842760480,PAYM,                              
